gene,condition,n_downstream,ontarget_significant,donor_corr_hits_mean,donor_corr_all_mean,donor_corr_hits_min,n_cells,rank_n_downstream,donor_robust
ARL5B,Stim48hr,71,True,0.7313172688963667,-0.0145160665196021,0.6723557640970652,1379.0,1592,True
PABIR1,Stim8hr,71,True,0.5918241368858671,0.0756103349484331,0.3913183677428619,236.0,1592,False
PRKD2,Stim48hr,71,True,0.881353093168364,0.1138071075163107,0.8285421751552421,975.0,1592,True
CEP44,Rest,71,True,0.7824472346377402,0.0900339222798225,0.7351180453398373,346.0,1592,True
RNF181,Rest,71,True,0.5922763942523058,0.1361861525969245,0.4990276756978002,721.0,1592,False
KPNA4,Stim8hr,70,True,0.7614597824334254,0.1527236993715953,0.6931645050630766,669.0,1602,True
PPP1R14B,Stim48hr,70,True,0.9096427692830358,0.0887707485989652,0.8809385961124809,137.0,1602,True
TESK2,Stim48hr,70,True,0.8620988423357562,0.1558842746274271,0.843290983353992,1628.0,1602,True
GRAP,Rest,70,True,0.8982493524103835,0.18835284032622,0.8852148025977289,1055.0,1602,True
LENG8,Rest,70,True,0.8130686148661441,0.0401298649095787,0.7753396438963599,99.0,1602,True
PHF20L1,Stim8hr,69,True,0.7445405168516189,0.1912037742041517,0.6322820471387026,391.0,1607,True
TMEM86A,Stim8hr,69,True,0.2928963532660306,0.0275003546308413,0.1808941163710323,470.0,1607,False
IFNGR2,Stim8hr,69,True,0.6716664322956211,0.027123570845804,0.6075948293008288,510.0,1607,True
DEPDC5,Rest,69,True,0.8796725045402197,0.109623753112342,0.8525671009326892,725.0,1607,True
PFDN6,Stim8hr,69,True,0.6270255676701372,0.0837872845027194,0.4953756170512176,100.0,1607,False
INIP,Rest,69,True,0.7951449117167299,0.1339824460671676,0.6826291940869387,430.0,1607,True
SIAH2,Stim48hr,68,True,-0.1206953500753466,-0.0017838177447742,-0.2275229700040371,512.0,1613,False
SETD7,Stim48hr,68,True,0.6027404953927803,-0.0085729702321192,0.4983022286989851,221.0,1613,False
RNF145,Stim8hr,68,True,0.8270907924432679,0.1435060014322801,0.8012730238863375,350.0,1613,True
ERGIC1,Stim8hr,68,True,0.8410627415128816,0.2087628846990079,0.7628030857452145,372.0,1613,True
PUDP,Stim8hr,68,True,0.7328437481026425,0.0220511401324398,0.5549491875726835,382.0,1613,True
ANKRD11,Stim8hr,68,True,0.8026866166134843,0.1700341103507291,0.759091027410057,751.0,1613,True
ALG12,Stim8hr,67,True,0.7483296406359625,0.0895375941337045,0.6302651082906736,710.0,1621,True
ZNF655,Stim48hr,67,True,0.766834962625888,0.1573102325622185,0.6381850496594248,458.0,1621,True
TBC1D31,Stim8hr,67,True,0.0739134335478756,0.053269079904991,0.0190675890230141,487.0,1621,False
HIBADH,Rest,67,True,-0.2862203113258781,0.0686508933184481,-0.3528649260120679,411.0,1621,False
TASP1,Stim48hr,67,True,0.7954681010131269,0.107019075463678,0.7769409705728412,609.0,1621,True
PBX2,Stim8hr,67,True,0.600048005867074,0.0384405778205917,0.4861218048770198,428.0,1621,False
BCL6,Stim48hr,67,True,0.5999889292607725,0.061712623225567,0.4776171114695638,495.0,1621,False
ZNF622,Stim48hr,67,True,0.801488729431936,0.0902560682890995,0.7630521654363303,256.0,1621,True
U2SURP,Rest,67,True,0.7305410366944618,0.1047101241389898,0.7037651310339513,416.0,1621,True
STUB1,Stim8hr,66,True,0.8138709674787812,0.1115414367289637,0.7748060917979658,114.0,1629,True
LARP4,Stim48hr,66,True,0.7386557785887796,0.0311337861256924,0.7078748045323199,600.0,1629,True
TTYH3,Stim8hr,66,True,0.6470003843880393,0.0790919477176722,0.5872232581288992,141.0,1629,True
NEK1,Rest,66,True,0.73404026725195,0.0654857169414484,0.5223756019359943,545.0,1629,True
ZC3H14,Stim48hr,66,True,0.8721656033245916,0.0620464087410711,0.8092875910257378,260.0,1629,True
GYPC,Stim48hr,66,True,0.7819456681184214,0.0298107151235482,0.6843971419262029,1038.0,1629,True
IRF9,Rest,66,True,0.8504416648832467,0.0830318655563342,0.8267329376919964,1962.0,1629,True
MARK2,Stim8hr,65,True,0.8495708912356258,0.1089291067951896,0.8316242000621297,403.0,1636,True
SSR3,Rest,65,True,0.9244416481618972,0.0527188796470213,0.9059880287571258,1189.0,1636,True
C1orf216,Rest,65,True,0.8272127494170105,0.0772974138286294,0.8132221164852521,191.0,1636,True
PHACTR4,Rest,65,True,0.8863938831559818,0.043742632307674,0.8521647521185478,897.0,1636,True
TMEM259,Stim8hr,65,True,0.5868781076800752,0.1201080621456177,0.449209377286743,64.0,1636,False
FIBP,Stim8hr,65,True,0.8895604647920546,0.0853348694483379,0.8711723800562468,991.0,1636,True
SUPV3L1,Stim48hr,65,True,0.398899915904471,0.1841778840288467,0.2293845746031056,175.0,1636,False
CDYL,Stim48hr,64,True,0.6055783620143279,0.2724192032321475,0.5589145813861339,146.0,1644,True
PIGW,Stim8hr,64,True,0.6227937521053977,0.0744116085948208,0.4751824694526524,427.0,1644,False
PMPCB,Stim8hr,64,True,0.5320321880178951,0.13159034374767,0.4870895664576382,139.0,1644,False
ROBO3,Stim48hr,64,True,0.7744140292433587,0.018261956529176,0.7051763748547197,542.0,1644,True
PUS3,Stim8hr,64,True,-0.2049225133937816,0.1153419134605707,-0.2766193137958497,553.0,1644,False
CAAP1,Stim48hr,64,True,0.7694958531612265,0.025965932334934,0.7293794887879419,246.0,1644,True
TMEM185A,Rest,64,True,0.8679473461236702,0.1313906817124717,0.8138928053141988,1569.0,1644,True
RAB2B,Stim48hr,64,True,0.8528193339801692,0.2286262281487199,0.8342719846399578,427.0,1644,True
ARPC1B,Stim48hr,64,True,0.9232449964856532,0.0610652067205881,0.8888626425888797,372.0,1644,True
SLC35A2,Rest,63,True,0.8661391386155725,0.2146925327457863,0.8614817243521093,260.0,1653,True
SNX1,Rest,63,True,0.7383601223907883,-0.0054116208333498,0.6877168672499536,1091.0,1653,True
WASHC4,Rest,63,True,0.8657916837141131,0.0745938732807408,0.7661988166965461,469.0,1653,True
ICMT,Stim48hr,63,True,0.4055764414680835,0.0390071500114236,0.3112928665826597,490.0,1653,False
IFFO2,Rest,63,True,-0.1108672011924219,-0.0743325579485421,-0.1926945852505884,1090.0,1653,False
RBM15,Stim48hr,63,True,0.8468534342483706,0.0274050859808833,0.8141614526972525,250.0,1653,True
SEC24A,Stim48hr,63,True,0.8503937315904091,0.1510604835423419,0.7974036436721099,203.0,1653,True
EDF1,Stim48hr,63,True,0.8829685265270215,0.0786400985443028,0.8602567190630094,1135.0,1653,True
NDUFB7,Stim48hr,63,True,0.7160666179897626,0.1166101774012067,0.6956359713355966,173.0,1653,True
EFHD2,Stim48hr,62,True,0.2418865821876207,0.0600964346031196,0.2132455473251605,168.0,1661,False
SARNP,Stim48hr,62,True,0.5555101833170094,0.0634371723633232,0.4239520968676052,1397.0,1661,False
GBA2,Stim48hr,62,True,0.6545875054329134,0.0314810492368318,0.6120864035211879,199.0,1661,True
CALR,Rest,62,True,0.5405427494059055,0.0216865352713584,0.1579269716670857,472.0,1661,False
C2CD2L,Stim8hr,62,True,0.1524568400405169,-0.0593531744059475,0.1036454871116274,284.0,1661,False
AHSA1,Rest,62,True,0.8752352525531225,0.1201676533069407,0.8661284167890528,1211.0,1661,True
NDUFAF6,Stim48hr,62,True,0.826750267104296,0.104778357753576,0.8176674529546157,849.0,1661,True
LYRM2,Rest,62,True,0.4521643386648616,0.0451883004870271,0.3478673905149586,644.0,1661,False
IFT172,Stim48hr,61,True,0.6085123094947585,0.0688235228647766,0.4466301697517853,946.0,1670,False
LSM10,Stim48hr,61,True,0.7242921451101457,0.226358478956402,0.5984219055164353,60.0,1670,True
NEK3,Stim48hr,61,True,0.7337856358628733,0.0578570780521252,0.5949896700354035,359.0,1670,True
RNF7,Stim48hr,61,True,0.1649438817813138,0.1838996869304451,0.0661859306734947,99.0,1670,False
SLC9A6,Stim48hr,61,True,0.7055656270596327,0.0754447435655189,0.6369680638606124,762.0,1670,True
SKIC2,Rest,61,True,0.6780352166189627,0.0620765736670591,0.5896504010499739,62.0,1670,True
COX16,Stim48hr,61,True,0.7716966050914412,0.1044115803557263,0.6908760240707066,336.0,1670,True
HSP90B1,Stim48hr,61,True,0.6073415554438459,0.1656468871046069,0.46254815863552,223.0,1670,False
UBN1,Stim48hr,61,True,0.8714835454954057,0.1520484052255973,0.8397130287489857,509.0,1670,True
ARIH2,Stim48hr,60,True,0.875472110133591,0.0707383445557842,0.8311242035340479,1344.0,1680,True
PRDM15,Stim8hr,60,True,0.9118694683778557,0.0870151297956777,0.8807562821191992,567.0,1680,True
SPAG7,Stim8hr,60,True,0.3103795981776034,0.1437275119622919,0.2203600088597433,1051.0,1680,False
CCDC137,Rest,60,True,0.7863450268491915,0.1478212283729625,0.7343870608447955,91.0,1680,True
C2CD5,Stim8hr,60,True,0.8081076813247491,0.0634090244036881,0.7740599526929313,809.0,1680,True
SDHAF4,Stim8hr,60,True,0.8716108591519518,0.1302223545235647,0.8236873734125304,483.0,1680,True
SMARCD2,Rest,60,True,0.8752129469898379,0.1777510943865313,0.8113456410350451,458.0,1680,True
CAMK1,Stim48hr,60,True,0.4014216834365096,0.1107008034491542,0.3293517655486905,256.0,1680,False
URB2,Stim8hr,60,True,0.1816022566894582,0.173975404567477,0.1495010475211353,119.0,1680,False
RIC8B,Stim48hr,60,True,0.884127770652115,0.155408340477947,0.8627495365483403,253.0,1680,True
ALAS1,Stim8hr,60,True,0.7168515567319558,0.1856793691407622,0.6776478989861727,96.0,1680,True
IFI30,Stim8hr,59,True,-0.1287104642850986,-0.0353154276941403,-0.2907319754218788,1003.0,1694,False
EMB,Stim8hr,59,True,0.9416109195660164,-0.0413801692390028,0.9263237324559,496.0,1694,True
CTNNB1,Stim48hr,59,True,0.8787741389582715,0.077006639061231,0.8250071617573741,208.0,1694,True
HSPA8,Stim8hr,59,True,0.8741440378558843,0.1248968799616234,0.8475251915892498,210.0,1694,True
BPNT1,Rest,59,True,0.8526754928924923,0.1281874591224808,0.8336495519820744,439.0,1694,True
MTERF2,Rest,59,True,0.1868078298293833,0.0245391596288067,0.1477385856401945,837.0,1694,False
HELZ,Rest,59,True,0.7710270374677107,-0.0212807919720097,0.6921169246691959,933.0,1694,True
DEF6,Stim8hr,59,True,0.69613269619389,0.0486225657865601,0.4692677229295227,541.0,1694,False
GNMT,Rest,59,True,0.6430587779504662,0.0719064242827927,0.5939873405017069,939.0,1694,True
SREK1IP1,Stim8hr,59,True,0.7218194093423044,0.0161270999499029,0.6336408381550168,915.0,1694,True
NDUFA3,Stim48hr,59,True,0.8885907138468454,0.1071029956523814,0.8592853606659033,206.0,1694,True
NLGN2,Stim48hr,59,True,0.3909743895267168,0.0765710980303199,0.2462502541087955,230.0,1694,False
TOMM70,Stim48hr,59,True,0.7495929925901836,0.1685150180494025,0.715376349099595,132.0,1694,True
LSM11,Stim48hr,59,True,0.592017328781952,-0.0907354632459867,0.4806759859483829,157.0,1694,False
TOPORS,Rest,59,True,0.6794759314586271,-0.0502093170940755,0.57961889701923,184.0,1694,True
PTPN11,Stim48hr,59,True,0.43354956531478,0.0643340896347389,0.3477713696455741,1019.0,1694,False
SEC31A,Stim48hr,59,True,0.8742125008071029,-0.0032759585088793,0.856912214923877,509.0,1694,True
TRADD,Stim8hr,59,True,0.6904587681465815,0.0591505077659525,0.651868309691058,189.0,1694,True
PDCD2,Stim8hr,58,True,0.4861128609241949,0.2939959489239765,0.4368774330106604,58.0,1708,False
GART,Stim48hr,58,True,0.1096751618037286,0.051091064128904,0.0009421870455985,190.0,1708,False
JTB,Stim48hr,58,True,0.7934433192830187,-0.0336402411818078,0.7430946564589133,79.0,1708,True
ATP5PD,Rest,58,True,0.6810905400438664,0.0704386506756369,0.6320386371633432,81.0,1708,True
MIDN,Stim8hr,58,True,0.8420981656838032,0.043107361987436,0.7861140640408533,499.0,1708,True
TPRG1L,Stim48hr,58,True,0.7636902908337154,0.0408735230772648,0.6539461716580357,733.0,1708,True
PDS5B,Stim8hr,58,True,0.8358047621638381,0.1476081037997327,0.8051181085518243,366.0,1708,True
POU6F1,Rest,58,True,0.481998649452211,-0.0136362587861521,0.3150824003072572,135.0,1708,False
HPF1,Stim8hr,58,True,0.4747942395330556,0.0621449774170411,0.2982527275585377,514.0,1708,False
ZSWIM9,Stim48hr,58,True,0.7014217274006137,-0.0168509645158185,0.5499778886517914,667.0,1708,True
DPM2,Stim8hr,57,True,0.8434361003371752,0.0538418299040247,0.8042370175469102,499.0,1718,True
LMNA,Rest,57,True,0.7966378855389863,0.0684175995205856,0.7660451279083377,560.0,1718,True
LRRC8B,Stim48hr,57,True,0.8729910594039721,0.1667471633544087,0.8399124299662727,318.0,1718,True
ZBED5,Rest,57,True,0.7851894303516689,0.0922637580956962,0.707226465308281,82.0,1718,True
CEP104,Rest,57,True,0.827648437540363,0.0967413784221654,0.7062824008817883,398.0,1718,True
UBAC1,Stim8hr,57,True,-0.1029204882538662,0.0571706480551104,-0.2581979166380515,629.0,1718,False
CARNMT1,Stim48hr,57,True,0.7881893857732876,0.0930593326172599,0.6592637673712259,1155.0,1718,True
TBPL1,Stim48hr,57,True,0.8538165650574494,0.0217332287906397,0.814679428079344,473.0,1718,True
WRN,Rest,57,True,0.462829769576923,0.0846190721644314,0.1810783604015519,1820.0,1718,False
SUGT1,Rest,57,True,0.5144144570420442,0.0461106507511826,0.4544817353660048,58.0,1718,False
GDAP1,Stim48hr,56,True,-0.0940521407972515,0.006067807130337,-0.1987445407891609,797.0,1729,False
ZNF200,Stim48hr,56,True,0.8403356215606456,0.0470208246897604,0.7577756281654999,948.0,1729,True
TXNIP,Stim48hr,56,True,0.7752051683597406,0.0600624945318656,0.7158004285047845,637.0,1729,True
YBX1,Rest,56,True,0.7589729018949224,0.0836528221273361,0.6978683676944203,87.0,1729,True
RAB27B,Stim48hr,56,True,0.5317480053377418,-0.0236904718677367,0.4793938291148742,1127.0,1729,False
PSMC5,Stim8hr,56,True,-0.0494924203455438,-0.0081248618166871,-0.2830376413877346,57.0,1729,False
NIPSNAP3A,Stim8hr,56,True,0.8454266779257131,0.1238558731144015,0.809194233616027,352.0,1729,True
YPEL5,Rest,56,True,0.7704050566706541,0.1120166253844758,0.598358053811585,353.0,1729,True
ZNF219,Stim48hr,56,True,0.8431569316512612,0.0035676641908324,0.8178981005811256,171.0,1729,True
IFNAR1,Stim8hr,56,True,0.620212336440566,0.0400418006523694,0.5800344110184127,1214.0,1729,True
CDK2AP2,Stim8hr,56,True,0.8296801621764002,0.1099327449186257,0.7791356591773658,378.0,1729,True
SEPTIN7,Stim8hr,55,True,0.862772793273205,-0.0117493614226105,0.8227951898323683,87.0,1742,True
CLDND1,Stim48hr,55,True,0.3520437075359148,0.014763133485091,0.2928950120057798,452.0,1742,False
CDC123,Stim8hr,55,True,0.9176956113248872,0.1020937506165718,0.905973988172414,349.0,1742,True
C6orf120,Stim48hr,55,True,0.7917018743371554,0.0367438271390533,0.7425000707719775,989.0,1742,True
TNKS1BP1,Stim48hr,55,True,0.524842662661692,-0.021280393402139,0.1650804378934773,144.0,1742,False
NONO,Stim8hr,55,True,0.6554526327070933,0.158854953679475,0.6192067636908085,636.0,1742,True
EHBP1,Stim8hr,55,True,0.8336260468956173,0.1453110198929296,0.7447080724553214,265.0,1742,True
GBA1,Rest,55,True,0.8325464450710937,0.0891781204148198,0.7280624740414002,467.0,1742,True
DUSP4,Stim8hr,55,True,0.8071781530967771,0.046002729884704,0.7482809175262035,457.0,1742,True
PAPOLA,Stim8hr,55,True,0.6131921791030114,0.031622952101456,0.5142771770134777,463.0,1742,True
AKAP10,Stim8hr,55,True,0.1735872190194226,0.0278180116866915,0.1455945240829605,306.0,1742,False
GARS1,Stim48hr,55,True,0.4552682298888456,0.2328022789419059,0.1366293823346784,104.0,1742,False
GAB2,Stim48hr,55,True,0.7888469336368286,0.1351313033319132,0.7777689003270041,342.0,1742,True
PRDX3,Rest,55,True,0.8090025262858388,0.0047191039473474,0.7999070299730926,1350.0,1742,True
ZBTB33,Stim48hr,55,True,0.6520277471213598,0.0739899521463221,0.570550317121079,298.0,1742,True
AP2A1,Stim48hr,54,True,0.7203792617794195,0.0990840588145931,0.6509825796372215,116.0,1754,True
ZMYND8,Stim8hr,54,True,0.9369106572703308,0.1492310282879779,0.9192811331580786,882.0,1754,True
SYNCRIP,Stim48hr,54,True,0.7748183341478244,0.071229635918568,0.7137887214211674,648.0,1754,True
WDFY1,Stim48hr,54,True,0.066378182518403,0.0219501222008576,-0.0320358388544692,11510.0,1754,False
NUFIP2,Rest,54,True,0.8647289437753262,0.1136545808873373,0.8610027429633174,586.0,1754,True
TMEM44,Stim48hr,54,True,0.8343380489162256,0.0683131007656692,0.7939995232972622,568.0,1754,True
ZFP82,Stim8hr,54,True,0.2251172975755678,0.0582951392314483,0.1459753767630769,790.0,1754,False
NPRL3,Rest,54,True,0.2989886136414487,0.0561128120823383,0.1865452218341033,692.0,1754,False
CAPZA1,Stim8hr,54,True,0.8098863519502927,0.1286805720032301,0.6913201808171188,278.0,1754,True
BPNT2,Stim48hr,53,True,0.6144207654210985,0.0918402126890837,0.5818843120075025,114.0,1765,True
ZNF627,Rest,53,True,-0.2611945379086124,-0.0822492934426631,-0.3213086017324027,1126.0,1765,False
ACSL3,Stim48hr,53,True,0.7317666619813846,0.0413638341161521,0.6837812669567912,585.0,1765,True
HMGB3,Stim48hr,53,True,0.7288687797378581,0.1382047810656134,0.6736919566595091,685.0,1765,True
EEF1B2,Stim48hr,53,True,0.6023839819117077,0.0673511245356315,0.5245531915446198,408.0,1765,True
PIGN,Stim8hr,53,True,-0.0735597051427664,-0.0361036312753195,-0.1392441593981306,426.0,1765,False
SRD5A3,Rest,53,True,0.5908180728471247,0.2274110772090332,0.5663629230597461,518.0,1765,True
TYK2,Stim48hr,53,True,0.8387279253918397,0.0175788471725945,0.7981508736159173,941.0,1765,True
PCBP4,Rest,53,True,0.5561244885028235,-0.0024434034542936,0.5280346885838999,984.0,1765,True
FAM118A,Stim8hr,53,True,0.8189324166989227,0.083612876544519,0.7849578077184487,299.0,1765,True
NDUFS7,Stim48hr,53,True,0.6932067147449935,-0.0393494555755837,0.5858437807473894,548.0,1765,True
PCGF6,Stim8hr,53,True,0.8442206366981916,0.1437458959934447,0.8102641516700778,268.0,1765,True
PPP1R18,Stim8hr,53,True,0.802539168598431,0.1092161498795432,0.7580491899878189,379.0,1765,True
TRIM39,Rest,52,True,0.6985001072394184,0.1039400506894547,0.6016840351551065,973.0,1776,True
GNLY,Rest,52,True,0.7568038557296175,0.0498564809806605,0.7377271072817603,590.0,1776,True
METTL17,Stim48hr,52,True,0.827397617845576,0.079892571653984,0.7964584484866566,647.0,1776,True
UBE2J1,Stim48hr,52,True,0.9189226891651124,0.0776607115204298,0.8992237509011406,431.0,1776,True
ZNF589,Rest,52,True,0.4830298125592602,0.0255179327152183,0.3805190710166893,667.0,1776,False
MOGS,Stim8hr,52,True,0.8707713663241775,0.2220386543527098,0.7863262118504839,531.0,1776,True
MLLT3,Stim8hr,52,True,0.5947783900803049,0.1465943447693675,0.4958993737651581,51.0,1776,False
PRCC,Stim8hr,52,True,0.8420673095097859,0.0816252955639705,0.7823240819074687,118.0,1776,True
BLOC1S2,Stim48hr,52,True,0.0953804788136369,0.0730250489030839,-0.0422140925625176,299.0,1776,False
SIMC1,Rest,52,True,0.7283957990854604,0.0858124888898868,0.4579533936139971,653.0,1776,False
CUL5,Stim48hr,51,True,0.7229335309412486,0.0728280517317718,0.619701470705388,149.0,1786,True
UGGT1,Rest,51,True,0.5163116614041755,0.0142141489531848,0.0618722593401685,669.0,1786,False
MAP3K13,Stim8hr,51,True,0.2481306047993231,0.0028857794277523,-0.0638034120308276,668.0,1786,False
RPN1,Stim8hr,51,True,0.8092626906428563,0.006033763904416,0.7641420742984959,65.0,1786,True
SPSB2,Rest,51,True,-0.3332500208363695,-0.0491972660555803,-0.4848762457052705,890.0,1786,False
RHBDF2,Stim48hr,51,True,0.6674862561419682,0.0369731608574086,0.6216278656920673,1094.0,1786,True
LMAN1,Stim48hr,51,True,0.7228871418794167,0.1691674001203164,0.6104062255453115,140.0,1786,True
ERF,Rest,51,True,-0.1156861570952805,0.0694466660186221,-0.1983468990808843,202.0,1786,False
VBP1,Stim48hr,51,True,0.9031142309248746,0.1223322360608041,0.8450031566402663,232.0,1786,True
PRR12,Rest,51,True,0.8827279051151731,0.0972029065886244,0.8482242733934348,1754.0,1786,True
PCGF3,Stim48hr,50,True,0.8197798655886702,0.0799460887516517,0.7820216398031664,342.0,1796,True
SLC39A13,Stim8hr,50,True,0.6561562843922842,0.0645731275655676,0.5682926590746012,179.0,1796,True
PA2G4,Rest,50,True,0.5897215703396178,0.0540374372555274,0.3642445746068328,214.0,1796,False
INPPL1,Rest,50,True,0.8281724275370138,0.1100965667078816,0.8014065443046501,369.0,1796,True
DMXL1,Stim48hr,50,True,0.8456013579969704,0.1257819819802518,0.8049739888844623,253.0,1796,True
TGFBRAP1,Stim48hr,50,True,0.7208813828512876,0.0137783222613335,0.6663126648241317,239.0,1796,True
FANCE,Rest,50,True,0.801600173342515,0.107607740223046,0.7483282171770199,243.0,1796,True
ATP6V1E1,Rest,50,True,-0.1533477299051919,-0.0682790777228689,-0.2860117520773469,112.0,1796,False
RWDD4,Stim8hr,50,True,0.2550620324727969,0.1584346749008049,0.1980823387188104,65.0,1796,False
NFATC2IP,Rest,50,True,-0.7226555454409177,0.0439345121610128,-0.7708842171522265,294.0,1796,False
ARHGAP45,Stim8hr,49,True,0.908867293235774,0.1309621679229546,0.8879474171852902,346.0,1805,True
TSPYL1,Stim48hr,49,True,0.8604288547845211,0.247648289516957,0.8398157471335944,592.0,1805,True
TRIM25,Stim8hr,49,True,0.5934411878838654,0.0577167324078237,0.4456546858882081,759.0,1805,False
ADNP,Stim8hr,49,True,0.7851145740147407,0.0762783280264236,0.7658544516285164,1221.0,1805,True
VPS4A,Stim48hr,49,True,0.1163929571830692,0.0488866444992046,-0.0865065042808699,322.0,1805,False
EXTL2,Stim8hr,49,True,-0.2157218251874041,0.0117875646575112,-0.4528372606720526,700.0,1805,False
RESF1,Rest,49,True,0.6422564735488067,0.041399116226123,0.6234931848649271,920.0,1805,True
WASL,Stim8hr,49,True,0.531684364991003,0.0313294930050358,0.5086495254507545,1176.0,1805,True
SGCB,Rest,48,True,0.5644276242017491,0.0798228313733653,0.4407110831372335,290.0,1817,False
ZPR1,Rest,48,True,0.6651879140867375,-0.0141619607240654,0.621337239110361,52.0,1817,True
MAN2A2,Stim8hr,48,True,0.0708196492556807,0.046821339394643,0.0060317359739284,375.0,1817,False
S1PR4,Rest,48,True,0.6098421529108203,0.0708659841940527,0.4971510785727159,300.0,1817,False
ATP5MC1,Stim8hr,48,True,-0.0122968570795841,0.0160003924242214,-0.1407378559810229,630.0,1817,False
TMEM39A,Stim8hr,48,True,0.6192099671531958,0.03746801792239,0.5994513585031737,114.0,1817,True
NIPAL4,Stim8hr,48,True,-0.2895234578195911,0.0449690856527811,-0.4562303385700791,652.0,1817,False
KMT5A,Rest,48,True,0.143165109401367,0.1146677639362293,-0.1883148111837106,166.0,1817,False
KIF22,Stim48hr,48,True,0.0287209463650905,0.0508833671545697,-0.0331439781713592,373.0,1817,False
AKR1A1,Stim8hr,48,True,0.2711291287380908,0.0717524991707672,0.2150104629622085,383.0,1817,False
ANTKMT,Stim48hr,48,True,0.487055757346906,0.0612647801707349,0.4141987994063735,602.0,1817,False
IREB2,Stim48hr,48,True,0.8420378697056337,0.0791075477023785,0.7920030844310766,298.0,1817,True
SURF1,Rest,48,True,0.5244702133603166,0.0400879170738354,0.521857440806705,847.0,1817,True
NDEL1,Stim48hr,48,True,0.5301668987022058,0.2559903744142919,0.439734571005923,71.0,1817,False
PLEC,Stim48hr,48,True,0.8989643026365138,0.1082497388114515,0.8821583109476945,841.0,1817,True
DHX40,Stim48hr,47,True,0.68026534277779,0.0569369152003978,0.4066168383423966,620.0,1828,False
NDUFA5,Stim48hr,47,True,0.6183707582658057,0.0767622907411038,0.3573606262233408,51.0,1828,False
TEDC1,Rest,47,True,0.5012661248568351,0.0837268192350166,0.411126291562554,171.0,1828,False
TRIM21,Stim8hr,47,True,0.0741177176441484,0.0440128913973365,-0.2585428197982508,231.0,1828,False
LMBR1L,Rest,47,True,-0.1244289701236702,0.0329352690939816,-0.388146192075642,274.0,1828,False
GPD1L,Stim48hr,47,True,0.8737975469751461,0.1022999592707383,0.757986593799215,497.0,1828,True
H2AJ,Stim48hr,47,True,0.3013493661092769,-0.0095665447642375,0.1676938294874412,1093.0,1828,False
FAM110A,Rest,46,True,0.572050668468502,0.0410020519132873,0.3337410298001441,331.0,1834,False
L3MBTL3,Stim48hr,46,True,0.5038640064743247,0.1263080100620051,0.4479479920204614,784.0,1834,False
RHNO1,Stim48hr,46,True,0.8563730576697407,0.1335206605648072,0.8094991478829179,223.0,1834,True
TNFRSF1A,Rest,46,True,0.9069523054861004,0.0949928376591026,0.8869726910659345,381.0,1834,True
NEMF,Stim8hr,46,True,0.7728286394140693,0.1365763907184186,0.7311126141854749,399.0,1834,True
SMAP2,Stim8hr,46,True,0.786073010311639,0.0507454122749724,0.7384830959004551,842.0,1834,True
TXNDC12,Stim8hr,45,True,0.036582109260736,0.0893672312534464,-0.0712902795244548,420.0,1845,False
LRRC8D,Stim48hr,45,True,0.8554381002715205,0.0538397113395027,0.8097633352115509,541.0,1845,True
STT3A,Stim8hr,45,True,0.7226681614354867,0.0374246888186266,0.6848585602016405,452.0,1845,True
NAPB,Rest,45,True,0.5312628845152455,0.0596733972043372,0.2280314229593082,563.0,1845,False
ZNF43,Rest,45,True,-0.3857386288364854,0.0692910458330091,-0.5745420158543708,459.0,1845,False
ANKRD17,Stim8hr,45,True,0.3683442308220732,0.0520221975028687,0.2427107228830506,290.0,1845,False
TRIM33,Stim8hr,45,True,0.8237474636104475,0.1109565625134939,0.8096262434569044,560.0,1845,True
S100PBP,Stim8hr,45,True,0.6806885447611166,0.0872413440744643,0.4700438479860851,149.0,1845,False
H3-5,Rest,45,True,0.4998236033401144,0.0672556105173028,0.4681744279329886,387.0,1845,False
FBXO46,Stim48hr,45,True,0.616848903504167,0.0601864125670176,0.5839571932768312,517.0,1845,True
FOXM1,Stim48hr,45,True,0.9368785751357578,0.0782114828345752,0.9140684210117052,282.0,1845,True
STAT1,Stim8hr,45,True,0.8079388195169587,0.1152717484728427,0.7581700987859259,435.0,1845,True
ANKRD40,Rest,45,True,0.7902180222165659,0.0711339682255029,0.7261204772677551,378.0,1845,True
ALOX5,Rest,45,True,0.2184644240345828,0.0894579958710069,0.0939409894729081,419.0,1845,False
GFM2,Stim48hr,45,True,0.761919928006113,0.0680162491128123,0.7125467397737245,318.0,1845,True
FAM209B,Rest,44,True,0.5461026887572141,0.1676764730506856,0.5335480985472025,393.0,1859,True
ZNF76,Stim48hr,44,True,0.2748462139217603,0.0689733052839128,0.0978906869277567,831.0,1859,False
FBXL19,Stim48hr,44,True,0.2871447296645249,-0.0353166403776473,0.1371037463446228,245.0,1859,False
ZNF12,Rest,44,True,0.7944663411815055,0.0965713915277463,0.7764875979893413,632.0,1859,True
TEAD4,Stim48hr,44,True,0.8668366978070311,0.0740393518351623,0.8151319555292588,795.0,1859,True
EPG5,Stim48hr,44,True,0.870276095243692,0.0500684305124861,0.8095257014402278,725.0,1859,True
KAT2B,Stim48hr,44,True,0.8320529685752541,0.1434477890415091,0.7606798974664506,786.0,1859,True
NDUFV1,Stim48hr,44,True,0.8874890542970452,0.15165631079268,0.8454342374244214,802.0,1859,True
