target_contrast,target_contrast_gene_name,culture_condition,single_guide_estimate,n_guides,guide_correlation_all,guide_correlation_signif,guide_n_signif_ontarget,donor_correlation_all_mean,donor_correlation_hits_mean,donor_correlation_hits_min
ENSG00000119673,ACOT2,Stim48hr,False,2.0,0.075776386643966,,0.0,,,
ENSG00000119673,ACOT2,Stim8hr,False,2.0,0.0866536439639308,,0.0,,,
ENSG00000177465,ACOT4,Rest,False,2.0,0.116268996226085,,2.0,,,
ENSG00000177465,ACOT4,Stim48hr,False,2.0,0.0915664690939773,,2.0,,,
ENSG00000177465,ACOT4,Stim8hr,False,2.0,0.0835215470562148,,2.0,,,
ENSG00000097021,ACOT7,Rest,False,2.0,-0.0202913842864019,1.0,2.0,,,
ENSG00000097021,ACOT7,Stim48hr,False,2.0,0.0054511034839369,-0.1054212765165261,2.0,0.1779207680750423,0.8066728461833469,0.7860800630146926
ENSG00000097021,ACOT7,Stim8hr,False,2.0,0.0458789055860126,0.8031792715314925,2.0,,,
ENSG00000101473,ACOT8,Rest,False,2.0,-0.0196218798302183,0.8042031552943895,2.0,,,
ENSG00000101473,ACOT8,Stim48hr,False,2.0,0.0906058182402562,0.8940565282396589,2.0,,,
ENSG00000101473,ACOT8,Stim8hr,False,2.0,-0.0144574402453474,0.9528309819770664,2.0,,,
ENSG00000123130,ACOT9,Rest,False,2.0,,,,,,
ENSG00000123130,ACOT9,Stim48hr,False,2.0,0.0760149222700483,0.4610373068677019,2.0,,,
ENSG00000123130,ACOT9,Stim8hr,False,2.0,,,,,,
ENSG00000161533,ACOX1,Rest,False,2.0,0.1891664856731885,0.4624965133098884,2.0,,,
ENSG00000161533,ACOX1,Stim48hr,False,2.0,0.0215321297113962,0.4803159003182478,2.0,,,
ENSG00000161533,ACOX1,Stim8hr,False,2.0,0.12244679795183,0.6032197723505006,2.0,,,
ENSG00000087008,ACOX3,Rest,False,2.0,-0.0454761308930457,,1.0,,,
ENSG00000087008,ACOX3,Stim48hr,False,2.0,-0.0508667424125248,0.7373516955793125,2.0,,,
ENSG00000087008,ACOX3,Stim8hr,False,2.0,0.067390203722949,1.0,2.0,,,
ENSG00000143727,ACP1,Rest,False,2.0,0.0116064867762902,0.9869837240269989,2.0,,,
ENSG00000143727,ACP1,Stim48hr,False,2.0,0.0434302439062192,0.5867369875543663,2.0,,,
ENSG00000143727,ACP1,Stim8hr,False,2.0,0.0402249909824881,0.7442119553595525,2.0,,,
ENSG00000134575,ACP2,Rest,False,2.0,0.0171600378106867,0.7487587104790389,2.0,,,
ENSG00000134575,ACP2,Stim48hr,False,2.0,0.0709938145944348,0.9805598008192292,2.0,,,
ENSG00000134575,ACP2,Stim8hr,False,2.0,-0.0590791270666435,0.7665942878132255,2.0,,,
ENSG00000102575,ACP5,Rest,False,2.0,0.107438865180032,1.0,2.0,,,
ENSG00000102575,ACP5,Stim48hr,False,2.0,0.0423010230659183,0.572802078605418,2.0,,,
ENSG00000102575,ACP5,Stim8hr,False,2.0,0.0613616921675827,,2.0,,,
ENSG00000162836,ACP6,Rest,False,2.0,0.1702283482258014,0.2603610973133939,2.0,,,
ENSG00000162836,ACP6,Stim48hr,False,2.0,0.0491287668759754,0.5183151432414295,2.0,,,
ENSG00000162836,ACP6,Stim8hr,False,2.0,0.1344381619201919,0.3388309780785481,2.0,,,
ENSG00000111644,ACRBP,Rest,False,2.0,,,,,,
ENSG00000111644,ACRBP,Stim48hr,False,2.0,0.041589095921854,0.6113514773793424,0.0,,,
ENSG00000111644,ACRBP,Stim8hr,False,2.0,,,,,,
ENSG00000167107,ACSF2,Rest,False,2.0,-0.023371476378495,,2.0,,,
ENSG00000167107,ACSF2,Stim48hr,False,2.0,0.0762875449575949,1.0,2.0,,,
ENSG00000167107,ACSF2,Stim8hr,False,2.0,0.0909327207935102,,2.0,,,
ENSG00000176715,ACSF3,Rest,False,2.0,0.0918207081818776,0.8909019846248792,2.0,,,
ENSG00000176715,ACSF3,Stim48hr,False,2.0,-0.03247878308481,0.8535326750985588,2.0,,,
ENSG00000176715,ACSF3,Stim8hr,False,2.0,0.159689473573353,0.9462059394554452,2.0,,,
ENSG00000151726,ACSL1,Rest,False,2.0,0.0708228490315935,0.2088611897101153,2.0,,,
ENSG00000151726,ACSL1,Stim48hr,False,2.0,0.0250034211029984,0.4668443711397749,2.0,0.0402925468915785,0.8272261075005668,0.8226377701417866
ENSG00000151726,ACSL1,Stim8hr,False,2.0,0.1173004417526325,0.2496013151498779,2.0,,,
ENSG00000123983,ACSL3,Rest,False,2.0,0.0296756813168083,0.908753536259746,2.0,,,
ENSG00000123983,ACSL3,Stim48hr,False,2.0,0.0165984757044679,-0.218542984570318,2.0,0.0413638341161521,0.7317666619813846,0.6837812669567912
ENSG00000123983,ACSL3,Stim8hr,False,2.0,0.0475876246045581,0.7874843300041087,2.0,,,
ENSG00000068366,ACSL4,Rest,False,2.0,0.1759014170488246,,2.0,,,
ENSG00000068366,ACSL4,Stim48hr,False,2.0,0.1045609009235513,-0.1277395496356043,2.0,,,
ENSG00000068366,ACSL4,Stim8hr,False,2.0,0.1153293046535055,1.0,2.0,,,
ENSG00000197142,ACSL5,Rest,False,2.0,0.1788951085058999,0.5498752274223699,2.0,,,
ENSG00000197142,ACSL5,Stim48hr,False,2.0,0.1779060620863433,1.0,2.0,,,
ENSG00000197142,ACSL5,Stim8hr,False,2.0,0.2358004991974405,,2.0,,,
ENSG00000164398,ACSL6,Rest,True,1.0,,,,0.0922500031270748,0.7627121656008717,0.694446394023161
ENSG00000164398,ACSL6,Stim48hr,False,2.0,-0.0038240382054984,-0.132986676851787,1.0,,,
ENSG00000164398,ACSL6,Stim8hr,False,2.0,,,,,,
ENSG00000005187,ACSM3,Rest,False,2.0,-0.0458285837407809,,2.0,,,
ENSG00000005187,ACSM3,Stim48hr,False,2.0,0.002772945840293,1.0,2.0,,,
ENSG00000005187,ACSM3,Stim8hr,False,2.0,0.0533499135324545,,2.0,,,
ENSG00000154930,ACSS1,Rest,False,2.0,0.2263852611066088,1.0,2.0,0.0658177679690266,0.8605666217548286,0.8349381946938638
ENSG00000154930,ACSS1,Stim48hr,False,2.0,0.1095838989931122,0.8775427915583222,2.0,,,
ENSG00000154930,ACSS1,Stim8hr,False,2.0,0.121733149278569,,2.0,,,
ENSG00000131069,ACSS2,Rest,False,2.0,0.0019322837412448,0.5684997487912314,2.0,,,
ENSG00000131069,ACSS2,Stim48hr,False,2.0,0.0011754283555139,0.8823378810884224,2.0,,,
ENSG00000131069,ACSS2,Stim8hr,False,2.0,0.0517928097053443,0.5472200872384301,2.0,,,
ENSG00000107796,ACTA2,Rest,False,2.0,,,,,,
ENSG00000107796,ACTA2,Stim48hr,False,2.0,0.0777331317278482,,1.0,,,
ENSG00000107796,ACTA2,Stim8hr,False,2.0,0.0787253120942539,,2.0,,,
ENSG00000075624,ACTB,Rest,False,2.0,0.2690343885539316,0.4926619908721971,2.0,0.2665054667446385,0.8597385165984855,0.8309947763268404
ENSG00000075624,ACTB,Stim48hr,False,2.0,0.194676046653039,0.5656571038978336,2.0,0.161437274115566,0.8412067741965207,0.7919433278296246
ENSG00000075624,ACTB,Stim8hr,False,2.0,0.1502001497596276,0.7369136655499577,2.0,0.1189543780311251,0.9083239106241198,0.8899231791073522
ENSG00000184009,ACTG1,Rest,True,1.0,,,,,,
ENSG00000184009,ACTG1,Stim48hr,True,1.0,,,,,,
ENSG00000184009,ACTG1,Stim8hr,True,1.0,,,,,,
ENSG00000072110,ACTN1,Rest,False,2.0,0.056653246261839,0.3047803967916047,2.0,,,
ENSG00000072110,ACTN1,Stim48hr,False,2.0,0.0284215015602693,0.4455828035487103,2.0,,,
ENSG00000072110,ACTN1,Stim8hr,False,2.0,0.0311631950251557,0.873916710295141,2.0,,,
ENSG00000130402,ACTN4,Rest,False,2.0,0.1343969082822933,0.2687050092923786,1.0,,,
ENSG00000130402,ACTN4,Stim48hr,False,2.0,0.1156665949065971,0.8398450980326884,2.0,,,
ENSG00000130402,ACTN4,Stim8hr,False,2.0,0.0541909379246282,1.0,2.0,,,
ENSG00000138107,ACTR1A,Rest,False,2.0,0.0915063029138034,,2.0,,,
ENSG00000138107,ACTR1A,Stim48hr,False,2.0,0.0986307244215652,,2.0,,,
ENSG00000138107,ACTR1A,Stim8hr,False,2.0,0.0635462448763635,,2.0,,,
ENSG00000115073,ACTR1B,Rest,False,2.0,0.1280374361401939,0.8493381150327559,2.0,,,
ENSG00000115073,ACTR1B,Stim48hr,False,2.0,0.0293707340297647,0.4839039233674644,2.0,,,
ENSG00000115073,ACTR1B,Stim8hr,False,2.0,0.0542790084875106,0.961897353704648,2.0,,,
ENSG00000138071,ACTR2,Rest,False,2.0,0.2351739172655961,0.3263944345037886,2.0,0.158386035819304,0.7438971978789009,0.7313212861507726
ENSG00000138071,ACTR2,Stim48hr,False,2.0,0.2291131663053327,0.3809467215416817,2.0,0.1698717678498759,0.6460058213844712,0.6137126512057038
ENSG00000138071,ACTR2,Stim8hr,False,2.0,0.3104224314051602,0.5412873465008258,2.0,0.1773484829154602,0.8089223367675902,0.718107597281701
ENSG00000115091,ACTR3,Rest,False,2.0,0.1061331803546332,0.937199767159024,2.0,0.0623093908894781,0.5334680003074381,0.50257764612483
ENSG00000115091,ACTR3,Stim48hr,False,2.0,0.0866582351403797,0.052498595986545,2.0,0.0360172477989145,0.796269151089389,0.7685953512789219
ENSG00000115091,ACTR3,Stim8hr,False,2.0,0.1591040696487014,0.4761150179468578,2.0,0.0665718918093267,0.4302111763733798,0.3403976041365661
ENSG00000133627,ACTR3B,Rest,False,2.0,,,,,,
ENSG00000133627,ACTR3B,Stim48hr,False,2.0,,,,,,
ENSG00000133627,ACTR3B,Stim8hr,False,2.0,,,,,,
ENSG00000106526,ACTR3C,Rest,True,1.0,,,,,,
ENSG00000106526,ACTR3C,Stim48hr,False,2.0,0.0519551052160766,1.0,0.0,,,
ENSG00000106526,ACTR3C,Stim8hr,False,2.0,,,,,,
ENSG00000101442,ACTR5,Rest,False,2.0,0.2826067796887172,0.3142274891697931,2.0,0.1718072463285475,0.6233211296195945,0.6037093011477548
ENSG00000101442,ACTR5,Stim48hr,False,2.0,0.1680623849159302,0.4916865967369602,2.0,0.089803884993354,0.5606094762441766,0.535616435685337
ENSG00000101442,ACTR5,Stim8hr,False,2.0,0.3080788038262833,0.8060433462641932,2.0,0.1438218601502378,0.824772836459406,0.7529964726908875
ENSG00000113812,ACTR8,Rest,False,2.0,,,,0.2999192140445347,0.8162880949727368,0.8061602828268066
ENSG00000113812,ACTR8,Stim48hr,False,2.0,,,,0.3427003500603614,0.7750602893605913,0.7537096204997411
ENSG00000113812,ACTR8,Stim8hr,False,2.0,,,,0.3462720503366054,0.8333573953481479,0.826809227310358
ENSG00000115170,ACVR1,Rest,True,1.0,,,,,,
ENSG00000115170,ACVR1,Stim48hr,True,1.0,,,,,,
ENSG00000115170,ACVR1,Stim8hr,True,1.0,,,,,,
ENSG00000135503,ACVR1B,Rest,False,2.0,0.1637885895236137,,2.0,,,
ENSG00000135503,ACVR1B,Stim48hr,False,2.0,0.0313811431472431,,2.0,,,
ENSG00000135503,ACVR1B,Stim8hr,False,2.0,0.088463982317748,,2.0,,,
ENSG00000123612,ACVR1C,Rest,False,2.0,-0.1087405216568463,-0.5344322264838313,2.0,,,
ENSG00000123612,ACVR1C,Stim48hr,False,2.0,-0.0286099214137921,,2.0,,,
ENSG00000123612,ACVR1C,Stim8hr,False,2.0,-0.0114013042014306,,1.0,,,
ENSG00000121989,ACVR2A,Rest,False,2.0,-0.0006354498509413,0.5769827320640736,2.0,,,
ENSG00000121989,ACVR2A,Stim48hr,False,2.0,0.0120830467225052,0.542645001300544,2.0,,,
ENSG00000121989,ACVR2A,Stim8hr,False,2.0,0.0365018391990223,0.5339843414397869,2.0,,,
ENSG00000114739,ACVR2B,Rest,True,1.0,,,,,,
ENSG00000114739,ACVR2B,Stim48hr,False,2.0,,,,,,
ENSG00000114739,ACVR2B,Stim8hr,False,2.0,-0.0364002122836212,,2.0,,,
ENSG00000243989,ACY1,Rest,False,2.0,0.0556711677831217,1.0,2.0,,,
ENSG00000243989,ACY1,Stim48hr,False,2.0,0.0731486228428599,1.0,2.0,,,
ENSG00000243989,ACY1,Stim8hr,False,2.0,0.0416670984880214,0.9870643648436256,2.0,,,
ENSG00000119640,ACYP1,Rest,False,2.0,,,,,,
ENSG00000119640,ACYP1,Stim48hr,False,2.0,,,,,,
ENSG00000119640,ACYP1,Stim8hr,False,2.0,,,,,,
ENSG00000170634,ACYP2,Rest,False,2.0,,,,,,
ENSG00000170634,ACYP2,Stim48hr,False,2.0,,,,0.0222040717771609,0.7137084291091442,0.6900145894848573
ENSG00000170634,ACYP2,Stim8hr,False,2.0,,,,,,
ENSG00000196839,ADA,Rest,False,2.0,0.1052889018569115,1.0,2.0,,,
ENSG00000196839,ADA,Stim48hr,False,2.0,-0.0461375759245368,0.6588549672688805,2.0,,,
ENSG00000196839,ADA,Stim8hr,False,2.0,0.0623882866490705,,2.0,,,
ENSG00000093072,ADA2,Rest,True,1.0,,,,,,
ENSG00000093072,ADA2,Stim48hr,False,2.0,,,,,,
ENSG00000093072,ADA2,Stim8hr,False,2.0,,,,,,
ENSG00000168803,MAPDA,Rest,False,2.0,,,,,,
ENSG00000168803,MAPDA,Stim48hr,False,2.0,-0.1052382004858266,-0.6261816809088239,2.0,,,
ENSG00000168803,MAPDA,Stim8hr,False,2.0,,,,,,
ENSG00000137845,ADAM10,Rest,True,1.0,,,,,,
ENSG00000137845,ADAM10,Stim48hr,True,1.0,,,,,,
ENSG00000137845,ADAM10,Stim8hr,True,1.0,,,,,,
ENSG00000148848,ADAM12,Rest,False,2.0,-0.1184264047584338,,1.0,,,
ENSG00000148848,ADAM12,Stim48hr,False,2.0,-0.0793087221080934,,0.0,,,
ENSG00000148848,ADAM12,Stim8hr,False,2.0,-0.1066735417285558,,2.0,,,
ENSG00000143537,ADAM15,Rest,False,2.0,0.049249805413554,,2.0,,,
ENSG00000143537,ADAM15,Stim48hr,False,2.0,0.098225030301729,0.6334241468890183,2.0,,,
ENSG00000143537,ADAM15,Stim8hr,False,2.0,0.1269310625769778,,2.0,,,
ENSG00000151694,ADAM17,Rest,False,2.0,0.0124867836527633,,2.0,,,
ENSG00000151694,ADAM17,Stim48hr,False,2.0,0.0259606878794443,,2.0,,,
ENSG00000151694,ADAM17,Stim8hr,False,2.0,0.0442720419696563,,2.0,,,
ENSG00000135074,ADAM19,Rest,False,2.0,0.1075763617404942,0.4106981863035487,2.0,0.0438611029544174,0.1940505942050127,0.1162282322447735
ENSG00000135074,ADAM19,Stim48hr,False,2.0,0.0243942292751046,0.271379769551365,2.0,0.0129698449637035,0.3306918683727339,0.1287776133900023
ENSG00000135074,ADAM19,Stim8hr,False,2.0,0.082817724636794,0.3782402651218018,2.0,0.0449685945645774,0.4935064526822306,0.4102004270604013
ENSG00000008277,ADAM22,Rest,False,2.0,-0.0219535284868233,-0.8454272044106742,2.0,,,
ENSG00000008277,ADAM22,Stim48hr,False,2.0,0.0633837193459871,0.4271107532682131,2.0,,,
ENSG00000008277,ADAM22,Stim8hr,False,2.0,0.0664766772650914,-0.9345778182940307,2.0,,,
ENSG00000114948,ADAM23,Rest,False,2.0,0.0628059274840609,0.9926771823172604,0.0,,,
ENSG00000114948,ADAM23,Stim48hr,False,2.0,-0.0160312466371869,1.0,1.0,,,
ENSG00000114948,ADAM23,Stim8hr,False,2.0,0.0803318769081637,1.0,2.0,,,
ENSG00000042980,ADAM28,Rest,False,2.0,0.0945367236370951,,0.0,,,
ENSG00000042980,ADAM28,Stim48hr,False,2.0,0.1031003802029123,,0.0,,,
ENSG00000042980,ADAM28,Stim8hr,False,2.0,0.0716779692588164,,0.0,,,
ENSG00000151651,ADAM8,Rest,False,2.0,0.068773963205812,0.6536472696576642,2.0,,,
ENSG00000151651,ADAM8,Stim48hr,False,2.0,-0.0580570724972916,-1.0,2.0,,,
ENSG00000151651,ADAM8,Stim8hr,False,2.0,0.0925440147761589,-1.0,2.0,,,
ENSG00000168615,ADAM9,Rest,False,2.0,0.2194649301322275,1.0,2.0,0.0268024776497009,0.8658798494390435,0.8573412060633376
ENSG00000168615,ADAM9,Stim48hr,False,2.0,0.1011763885222773,1.0,2.0,,,
ENSG00000168615,ADAM9,Stim8hr,False,2.0,0.206628161675825,0.9655325018985744,2.0,,,
ENSG00000154734,ADAMTS1,Rest,False,2.0,,,,,,
ENSG00000154734,ADAMTS1,Stim48hr,False,2.0,0.1030744935484125,0.2745518486164383,2.0,,,
ENSG00000154734,ADAMTS1,Stim8hr,False,2.0,,,,,,
ENSG00000142303,ADAMTS10,Rest,False,2.0,0.0401585720448032,0.5135746525547427,2.0,,,
ENSG00000142303,ADAMTS10,Stim48hr,False,2.0,0.0626635747193173,,2.0,,,
ENSG00000142303,ADAMTS10,Stim8hr,False,2.0,0.0958138592789348,1.0,2.0,,,
ENSG00000140470,ADAMTS17,Rest,False,2.0,0.0521050620034974,-0.0128106182048544,2.0,,,
ENSG00000140470,ADAMTS17,Stim48hr,False,2.0,0.1256066335116935,-0.9943226992178325,1.0,,,
ENSG00000140470,ADAMTS17,Stim8hr,False,2.0,0.0460378585479053,-0.6665048291328278,2.0,,,
ENSG00000049192,ADAMTS6,Rest,False,2.0,-0.0035673550026039,0.1136548577781956,2.0,,,
ENSG00000049192,ADAMTS6,Stim48hr,False,2.0,0.0515041792872268,0.2219660340288736,2.0,,,
ENSG00000049192,ADAMTS6,Stim8hr,False,2.0,0.020413317659204,0.5753468477430734,2.0,,,
ENSG00000185761,ADAMTSL5,Rest,False,2.0,,,,,,
ENSG00000185761,ADAMTSL5,Stim48hr,False,2.0,0.0728605394725975,-0.2631604167691224,2.0,,,
ENSG00000185761,ADAMTSL5,Stim8hr,False,2.0,0.0748385613774163,-0.6370835673789617,2.0,,,
ENSG00000105963,ADAP1,Rest,False,2.0,,,,,,
ENSG00000105963,ADAP1,Stim48hr,False,2.0,,,,,,
ENSG00000105963,ADAP1,Stim8hr,False,2.0,,,,,,
ENSG00000160710,ADAR,Stim48hr,False,2.0,,,,,,
ENSG00000160710,ADAR,Stim8hr,False,2.0,,,,,,
ENSG00000197381,ADARB1,Rest,False,2.0,-0.0548652115557401,0.7271136211199536,2.0,,,
ENSG00000197381,ADARB1,Stim48hr,False,2.0,-0.0159000567057207,0.4554862992788976,2.0,,,
ENSG00000197381,ADARB1,Stim8hr,False,2.0,-0.0781981652197785,0.9441897121474614,2.0,,,
ENSG00000185736,ADARB2,Rest,True,1.0,,,,,,
ENSG00000185736,ADARB2,Stim48hr,True,1.0,,,,,,
ENSG00000185736,ADARB2,Stim8hr,True,1.0,,,,,,
ENSG00000065457,ADAT1,Rest,False,2.0,0.0602114185229678,0.5067202053158042,2.0,,,
ENSG00000065457,ADAT1,Stim48hr,False,2.0,-0.0106263659725744,0.6689027683420714,2.0,,,
ENSG00000065457,ADAT1,Stim8hr,False,2.0,0.1081861898998614,0.8339254299001282,2.0,,,
ENSG00000189007,ADAT2,Rest,False,2.0,0.0511467129820277,0.390282948044141,2.0,0.0984573152406919,0.6930844421658039,0.4960201070743477
ENSG00000189007,ADAT2,Stim48hr,False,2.0,,,,0.170717407838054,0.6507433524047112,0.5887161722427667
ENSG00000189007,ADAT2,Stim8hr,False,2.0,0.2219231542999633,0.6859013937248004,2.0,0.2019173312833031,0.8349091135615022,0.7957656635621521
ENSG00000213638,ADAT3,Rest,False,2.0,0.2960051566815354,0.8511931261103926,0.0,0.2330224740876705,0.8285197247221872,0.8044658101088179
ENSG00000213638,ADAT3,Stim48hr,False,2.0,0.1334289885863162,0.79907926812282,0.0,0.1765620347284947,0.7592757581678337,0.7094525882239708
ENSG00000213638,ADAT3,Stim8hr,False,2.0,0.2400287404085375,0.943953802595396,0.0,0.245968717295225,0.8795277907036505,0.8582775990462127
ENSG00000063761,ADCK1,Rest,False,2.0,0.1012980711209441,-1.0,0.0,,,
ENSG00000063761,ADCK1,Stim48hr,False,2.0,0.092193024804885,-1.0,0.0,,,
ENSG00000063761,ADCK1,Stim8hr,False,2.0,0.143058030635113,1.0,0.0,,,
ENSG00000133597,ADCK2,Rest,False,2.0,0.0641370467087606,-0.505960893318423,2.0,,,
ENSG00000133597,ADCK2,Stim48hr,False,2.0,0.1371105834022775,,2.0,,,
ENSG00000133597,ADCK2,Stim8hr,False,2.0,0.0612512921527328,1.0,2.0,,,
ENSG00000173137,ADCK5,Rest,False,2.0,0.0756088642973855,0.959765812678494,2.0,,,
ENSG00000173137,ADCK5,Stim48hr,False,2.0,0.0099477565289959,0.9331833550757488,2.0,,,
ENSG00000173137,ADCK5,Stim8hr,False,2.0,0.123169568879369,1.0,2.0,,,
ENSG00000164742,ADCY1,Rest,False,2.0,0.0909045577133488,,2.0,,,
ENSG00000164742,ADCY1,Stim48hr,False,2.0,0.0443102320994076,0.9811348828710782,2.0,,,
ENSG00000164742,ADCY1,Stim8hr,False,2.0,0.0532445583921221,,2.0,,,
ENSG00000138031,ADCY3,Rest,False,2.0,0.1909197721717988,1.0,2.0,,,
ENSG00000138031,ADCY3,Stim48hr,False,2.0,0.1790324792332106,,2.0,,,
ENSG00000138031,ADCY3,Stim8hr,False,2.0,0.1505663237918849,0.4243996515675717,2.0,,,
ENSG00000129467,ADCY4,Rest,True,1.0,0.0652395541673094,0.1644631625606046,1.0,0.1574815231019173,0.6218324300478639,0.5985075021943398
ENSG00000129467,ADCY4,Stim48hr,True,1.0,-0.0528897982999136,0.1142878942581993,1.0,0.1312445119823196,0.198596978954216,0.0822503131690492
ENSG00000129467,ADCY4,Stim8hr,True,1.0,0.1109633962555709,-0.0533398378249965,2.0,,,
ENSG00000121281,ADCY7,Rest,False,2.0,0.0932139718141259,,2.0,,,
ENSG00000121281,ADCY7,Stim48hr,False,2.0,0.0744209872537593,,2.0,,,
ENSG00000121281,ADCY7,Stim8hr,False,2.0,0.072933547705951,,2.0,,,
ENSG00000162104,ADCY9,Rest,False,2.0,0.0085651539949125,,2.0,,,
ENSG00000162104,ADCY9,Stim48hr,False,2.0,0.0321248451035933,1.0,2.0,,,
ENSG00000162104,ADCY9,Stim8hr,False,2.0,0.0373926879712624,0.8513064519339,2.0,,,
ENSG00000087274,ADD1,Rest,False,2.0,,,,,,
ENSG00000087274,ADD1,Stim48hr,False,2.0,0.0914121766684561,0.0477318923859898,2.0,,,
ENSG00000087274,ADD1,Stim8hr,False,2.0,0.1106269869179095,0.5948537039765069,2.0,,,
ENSG00000075340,ADD2,Rest,False,2.0,-0.000574038228474,,2.0,,,
ENSG00000075340,ADD2,Stim48hr,False,2.0,0.0685639340458646,,2.0,,,
ENSG00000075340,ADD2,Stim8hr,False,2.0,0.0238620685165559,,2.0,,,
ENSG00000148700,ADD3,Rest,True,1.0,,,,,,
ENSG00000148700,ADD3,Stim48hr,False,2.0,,,,,,
ENSG00000148700,ADD3,Stim8hr,False,2.0,,,,,,
ENSG00000152990,ADGRA3,Rest,False,2.0,0.1869097956064487,,2.0,,,
ENSG00000152990,ADGRA3,Stim48hr,False,2.0,0.1127059673328448,,2.0,,,
ENSG00000152990,ADGRA3,Stim8hr,False,2.0,0.129177225026477,,2.0,,,
ENSG00000121753,ADGRB2,Rest,False,2.0,0.0305482051735734,,0.0,,,
ENSG00000121753,ADGRB2,Stim48hr,False,2.0,-0.0596163612488492,,1.0,,,
ENSG00000121753,ADGRB2,Stim8hr,False,2.0,-0.0156682376280196,,0.0,,,
ENSG00000127507,ADGRE2,Rest,True,1.0,,,,,,
ENSG00000127507,ADGRE2,Stim48hr,True,1.0,,,,,,
ENSG00000127507,ADGRE2,Stim8hr,True,1.0,,,,,,
ENSG00000123146,ADGRE5,Rest,False,2.0,0.0672232027850679,,2.0,,,
ENSG00000123146,ADGRE5,Stim48hr,False,2.0,0.0879198231558365,,2.0,,,
ENSG00000123146,ADGRE5,Stim8hr,False,2.0,0.0264107621379778,,2.0,,,
ENSG00000205336,ADGRG1,Rest,False,2.0,0.0179061615795908,0.8802435197429895,2.0,,,
ENSG00000205336,ADGRG1,Stim48hr,False,2.0,,,,,,
ENSG00000205336,ADGRG1,Stim8hr,False,2.0,0.0029086811830401,0.6652247521433887,2.0,,,
ENSG00000159618,ADGRG5,Rest,False,2.0,5.349800052334929e-05,-0.17578471063847,2.0,,,
ENSG00000159618,ADGRG5,Stim48hr,False,2.0,0.0395710274276396,0.498879804496842,2.0,0.1596699228119138,0.5201565542999395,0.019000689151416
ENSG00000159618,ADGRG5,Stim8hr,False,2.0,0.0480558391722993,0.0531341781100521,2.0,0.1346611777240338,0.7406301510552701,0.6491198127233656
ENSG00000072071,ADGRL1,Rest,False,2.0,-0.0145242646980431,-0.7950640411843559,2.0,,,
ENSG00000072071,ADGRL1,Stim48hr,False,2.0,0.0619515241724983,-0.0642669121827151,2.0,,,
ENSG00000072071,ADGRL1,Stim8hr,False,2.0,0.0493616124171118,0.427728891807986,2.0,,,
ENSG00000164199,ADGRV1,Rest,False,2.0,0.1803037828797874,,0.0,,,
ENSG00000164199,ADGRV1,Stim48hr,False,2.0,0.1264583609813466,1.0,0.0,,,
ENSG00000164199,ADGRV1,Stim8hr,False,2.0,0.1614034181519018,1.0,0.0,,,
ENSG00000196616,ADH1B,Rest,False,2.0,0.0175668458481549,0.2649976635750982,0.0,,,
ENSG00000196616,ADH1B,Stim48hr,False,2.0,0.041229402537238,,0.0,,,
ENSG00000196616,ADH1B,Stim8hr,False,2.0,0.049783649099309,,0.0,,,
ENSG00000197894,ADH5,Rest,False,2.0,0.0099229242568466,1.0,2.0,,,
ENSG00000197894,ADH5,Stim48hr,False,2.0,0.0047664928847364,,2.0,,,
ENSG00000197894,ADH5,Stim8hr,False,2.0,0.0203954519571289,,2.0,,,
ENSG00000147576,ADHFE1,Rest,True,1.0,,,,,,
ENSG00000147576,ADHFE1,Stim48hr,True,1.0,,,,0.1509925472865886,0.8775105307769037,0.8760252255839703
ENSG00000147576,ADHFE1,Stim8hr,True,1.0,,,,,,
ENSG00000182551,ADI1,Rest,False,2.0,-0.0271089323385492,-0.0943710284683253,2.0,,,
ENSG00000182551,ADI1,Stim48hr,False,2.0,0.0467183083924301,0.612964669784556,2.0,,,
ENSG00000182551,ADI1,Stim8hr,False,2.0,-0.0054127111918008,0.3112307141884576,2.0,,,
ENSG00000159346,ADIPOR1,Rest,False,2.0,0.1691083957713768,1.0,2.0,,,
ENSG00000159346,ADIPOR1,Stim48hr,False,2.0,-0.0005819193018323,0.9989529604328355,2.0,,,
ENSG00000159346,ADIPOR1,Stim8hr,False,2.0,0.1352361679863409,1.0,2.0,,,
ENSG00000006831,ADIPOR2,Rest,True,1.0,-0.1162501443055947,-0.2546381756937653,1.0,,,
ENSG00000006831,ADIPOR2,Stim48hr,True,1.0,-0.0058614511697627,0.0222136510455486,1.0,,,
ENSG00000006831,ADIPOR2,Stim8hr,True,1.0,0.0053379657662079,0.0737930786316638,1.0,,,
ENSG00000148671,ADIRF,Rest,False,2.0,0.1177151324945126,,0.0,,,
ENSG00000148671,ADIRF,Stim48hr,False,2.0,0.023626738038335,,0.0,,,
ENSG00000148671,ADIRF,Stim8hr,False,2.0,0.1235435490824915,,0.0,,,
ENSG00000156110,ADK,Rest,False,2.0,-0.0422355719141936,,2.0,,,
ENSG00000156110,ADK,Stim48hr,False,2.0,0.0907619029742308,,2.0,,,
ENSG00000156110,ADK,Stim8hr,False,2.0,0.006121218969053,,2.0,,,
ENSG00000148926,ADM,Rest,False,2.0,0.0389396992610469,,0.0,,,
ENSG00000148926,ADM,Stim48hr,False,2.0,0.0231506173993966,,2.0,,,
