source,target,condition,subsumption_frac
APOBEC3B,AKAP17A,Stim8hr,0.18041237113402062
APOBEC3B,ANKRD11,Stim8hr,0.11647727272727272
APOBEC3B,ANKRD27,Stim8hr,0.15789473684210525
APOBEC3B,ANTKMT,Stim8hr,0.16025641025641027
APOBEC3B,APEX1,Stim8hr,0.1673469387755102
APOBEC3B,APMAP,Stim8hr,0.11267605633802817
APOBEC3B,ARHGAP15,Stim8hr,0.15185185185185185
APOBEC3B,ARHGAP30,Stim8hr,0.1743119266055046
APOBEC3B,ARID5A,Stim8hr,0.1388888888888889
APOBEC3B,ARIH2,Stim8hr,0.14864864864864866
APOBEC3B,ARL8B,Stim8hr,0.0967741935483871
APOBEC3B,ARMC8,Stim8hr,0.1574074074074074
APOBEC3B,ARRB1,Stim8hr,0.14864864864864866
APOBEC3B,ASXL1,Stim8hr,0.16532258064516128
APOBEC3B,ATAD5,Stim8hr,0.13949104618284638
APOBEC3B,ATF7IP,Stim8hr,0.15476190476190477
APOBEC3B,ATG12,Stim8hr,0.14213197969543148
APOBEC3B,ATM,Stim8hr,0.14859437751004015
APOBEC3B,B4GALT5,Stim8hr,0.15300546448087432
APOBEC3B,BCL9L,Stim8hr,0.16483516483516483
APOBEC3B,BCOR,Stim8hr,0.20903954802259886
APOBEC3B,BHLHE40,Stim8hr,0.14553990610328638
APOBEC3B,BRD7,Stim8hr,0.11956521739130435
APOBEC3B,BRMS1,Stim8hr,0.17427385892116182
APOBEC3B,BTAF1,Stim8hr,0.1459227467811159
APOBEC3B,BZW2,Stim8hr,0.18796992481203006
APOBEC3B,C16orf87,Stim8hr,0.15719063545150502
APOBEC3B,C6orf120,Stim8hr,0.1554054054054054
APOBEC3B,C8orf33,Stim8hr,0.10714285714285714
APOBEC3B,CAB39,Stim8hr,0.21897810218978103
APOBEC3B,CALM1,Stim8hr,0.15384615384615385
APOBEC3B,CAND1,Stim8hr,0.15235008103727715
APOBEC3B,CARM1,Stim8hr,0.12944983818770225
APOBEC3B,CARNMT1,Stim8hr,0.21212121212121213
APOBEC3B,CASP3,Stim8hr,0.23391812865497075
ARHGAP15,TADA2B,Stim8hr,0.14228456913827656
ARHGAP15,ELAVL1,Stim8hr,0.14939024390243902
ARHGAP15,ARNT,Stim8hr,0.16800920598388952
ARHGAP15,NSD1,Stim8hr,0.14116094986807387
ARHGAP15,USP22,Stim8hr,0.16849015317286653
ARHGAP15,AACS,Stim8hr,0.0948905109489051
ARHGAP15,ABCA5,Stim8hr,0.11274509803921569
ARHGAP15,ABCC1,Stim8hr,0.1875
ARHGAP15,ACACA,Stim8hr,0.12280701754385964
ARHGAP15,ADNP,Stim8hr,0.1452513966480447
ARHGAP15,ADNP2,Stim8hr,0.17699115044247787
ARHGAP15,AHR,Stim8hr,0.14423076923076922
ARHGAP15,AHSA1,Stim8hr,0.15254237288135594
ARHGAP15,AK3,Stim8hr,0.13793103448275862
ARHGAP15,AKAP17A,Stim8hr,0.19072164948453607
ARHGAP15,ANKRD11,Stim8hr,0.20738636363636365
ARHGAP15,ANKRD27,Stim8hr,0.18421052631578946
ARHGAP15,ANTKMT,Stim8hr,0.17307692307692307
ARHGAP15,APEX1,Stim8hr,0.1306122448979592
ARHGAP15,APMAP,Stim8hr,0.12206572769953052
ARHGAP15,APOBEC3B,Stim8hr,0.1353135313531353
ARHGAP15,ARHGAP30,Stim8hr,0.10779816513761468
ARHGAP15,ARID5A,Stim8hr,0.16666666666666666
ARHGAP15,ARIH2,Stim8hr,0.1036036036036036
ARHGAP15,ARL8B,Stim8hr,0.13548387096774195
ARHGAP15,ARMC8,Stim8hr,0.12962962962962962
ARHGAP15,ARRB1,Stim8hr,0.12162162162162163
ARHGAP15,ASXL1,Stim8hr,0.11290322580645161
ARHGAP15,ATAD5,Stim8hr,0.14420358152686144
ARHGAP15,ATF7IP,Stim8hr,0.07142857142857142
ARHGAP15,ATG12,Stim8hr,0.1548223350253807
ARHGAP15,ATM,Stim8hr,0.11244979919678715
ARHGAP15,B4GALT5,Stim8hr,0.11475409836065574
ARHGAP15,BCL9L,Stim8hr,0.11538461538461539
ARHGAP15,BCOR,Stim8hr,0.1016949152542373
ARHGAP15,BHLHE40,Stim8hr,0.18427230046948356
ARHGAP15,BRD7,Stim8hr,0.16847826086956522
ARHGAP15,BRMS1,Stim8hr,0.14522821576763487
ARHGAP15,BTAF1,Stim8hr,0.1301859799713877
ARHGAP15,BZW2,Stim8hr,0.22556390977443608
ARHGAP15,C16orf87,Stim8hr,0.17391304347826086
ARHGAP15,C6orf120,Stim8hr,0.14189189189189189
ARHGAP15,C8orf33,Stim8hr,0.1392857142857143
ARHGAP15,CAB39,Stim8hr,0.1386861313868613
ARHGAP15,CALM1,Stim8hr,0.1076923076923077
ARHGAP15,CAND1,Stim8hr,0.11831442463533225
ARHGAP15,CARM1,Stim8hr,0.1650485436893204
ARHGAP15,CARNMT1,Stim8hr,0.10303030303030303
ARHGAP15,CASP3,Stim8hr,0.1286549707602339
ARHGAP30,TADA2B,Stim8hr,0.21710086840347362
ARHGAP30,ELAVL1,Stim8hr,0.21036585365853658
ARHGAP30,ARNT,Stim8hr,0.22669735327963175
ARHGAP30,NSD1,Stim8hr,0.20580474934036938
ARHGAP30,USP22,Stim8hr,0.21991247264770242
ARHGAP30,AACS,Stim8hr,0.19708029197080293
ARHGAP30,ABCA5,Stim8hr,0.23039215686274508
ARHGAP30,ABCC1,Stim8hr,0.22794117647058823
ARHGAP30,ACACA,Stim8hr,0.21052631578947367
ARHGAP30,ADNP,Stim8hr,0.24022346368715083
ARHGAP30,ADNP2,Stim8hr,0.2182890855457227
ARHGAP30,AHR,Stim8hr,0.23626373626373626
ARHGAP30,AHSA1,Stim8hr,0.16101694915254236
ARHGAP30,AK3,Stim8hr,0.14482758620689656
ARHGAP30,AKAP17A,Stim8hr,0.23195876288659795
ARHGAP30,ANKRD11,Stim8hr,0.22443181818181818
ARHGAP30,ANKRD27,Stim8hr,0.2236842105263158
ARHGAP30,ANTKMT,Stim8hr,0.19230769230769232
ARHGAP30,APEX1,Stim8hr,0.23673469387755103
ARHGAP30,APMAP,Stim8hr,0.2347417840375587
ARHGAP30,APOBEC3B,Stim8hr,0.2508250825082508
ARHGAP30,ARHGAP15,Stim8hr,0.17407407407407408
ARHGAP30,ARID5A,Stim8hr,0.1736111111111111
ARHGAP30,ARIH2,Stim8hr,0.32432432432432434
ARHGAP30,ARL8B,Stim8hr,0.23870967741935484
ARHGAP30,ARMC8,Stim8hr,0.18518518518518517
ARHGAP30,ARRB1,Stim8hr,0.20270270270270271
ARHGAP30,ASXL1,Stim8hr,0.2782258064516129
ARHGAP30,ATAD5,Stim8hr,0.20263901979264845
ARHGAP30,ATF7IP,Stim8hr,0.21428571428571427
ARHGAP30,ATG12,Stim8hr,0.18274111675126903
ARHGAP30,ATM,Stim8hr,0.25301204819277107
ARHGAP30,B4GALT5,Stim8hr,0.15846994535519127
ARHGAP30,BCL9L,Stim8hr,0.2087912087912088
ARHGAP30,BCOR,Stim8hr,0.22598870056497175
ARHGAP30,BHLHE40,Stim8hr,0.20305164319248825
ARHGAP30,BRD7,Stim8hr,0.23369565217391305
ARHGAP30,BRMS1,Stim8hr,0.21369294605809128
ARHGAP30,BTAF1,Stim8hr,0.25178826895565093
ARHGAP30,BZW2,Stim8hr,0.20300751879699247
ARHGAP30,C16orf87,Stim8hr,0.2140468227424749
ARHGAP30,C6orf120,Stim8hr,0.1891891891891892
ARHGAP30,C8orf33,Stim8hr,0.21785714285714286
ARHGAP30,CAB39,Stim8hr,0.24817518248175183
ARHGAP30,CALM1,Stim8hr,0.27692307692307694
ARHGAP30,CAND1,Stim8hr,0.2106969205834684
ARHGAP30,CARM1,Stim8hr,0.20711974110032363
ARHGAP30,CARNMT1,Stim8hr,0.26666666666666666
ARHGAP30,CASP3,Stim8hr,0.260233918128655
ARID5A,TADA2B,Stim8hr,0.07414829659318638
ARID5A,ELAVL1,Stim8hr,0.0701219512195122
ARID5A,ARNT,Stim8hr,0.06098964326812428
ARID5A,NSD1,Stim8hr,0.06596306068601583
ARID5A,USP22,Stim8hr,0.07330415754923414
ARID5A,AACS,Stim8hr,0.06569343065693431
ARID5A,ABCA5,Stim8hr,0.09313725490196079
ARID5A,ABCC1,Stim8hr,0.04779411764705882
ARID5A,ACACA,Stim8hr,0.07017543859649122
ARID5A,ADNP,Stim8hr,0.055865921787709494
ARID5A,ADNP2,Stim8hr,0.07079646017699115
ARID5A,AHR,Stim8hr,0.06593406593406594
ARID5A,AHSA1,Stim8hr,0.05084745762711865
ARID5A,AK3,Stim8hr,0.05862068965517241
ARID5A,AKAP17A,Stim8hr,0.05670103092783505
ARID5A,ANKRD11,Stim8hr,0.06818181818181818
ARID5A,ANKRD27,Stim8hr,0.13157894736842105
ARID5A,ANTKMT,Stim8hr,0.07692307692307693
ARID5A,APEX1,Stim8hr,0.061224489795918366
ARID5A,APMAP,Stim8hr,0.07981220657276995
ARID5A,APOBEC3B,Stim8hr,0.066006600660066
ARID5A,ARHGAP15,Stim8hr,0.08888888888888889
ARID5A,ARHGAP30,Stim8hr,0.05733944954128441
ARID5A,ARIH2,Stim8hr,0.0990990990990991
ARID5A,ARL8B,Stim8hr,0.05161290322580645
ARID5A,ARMC8,Stim8hr,0.09259259259259259
ARID5A,ARRB1,Stim8hr,0.05405405405405406
ARID5A,ASXL1,Stim8hr,0.07258064516129033
ARID5A,ATAD5,Stim8hr,0.06974552309142319
ARID5A,ATF7IP,Stim8hr,0.03571428571428571
ARID5A,ATG12,Stim8hr,0.07106598984771574
ARID5A,ATM,Stim8hr,0.08433734939759036
ARID5A,B4GALT5,Stim8hr,0.07650273224043716
ARID5A,BCL9L,Stim8hr,0.06593406593406594
ARID5A,BCOR,Stim8hr,0.05649717514124294
ARID5A,BHLHE40,Stim8hr,0.0715962441314554
ARID5A,BRD7,Stim8hr,0.09782608695652174
ARID5A,BRMS1,Stim8hr,0.05186721991701245
ARID5A,BTAF1,Stim8hr,0.09155937052932761
ARID5A,BZW2,Stim8hr,0.05263157894736842
ARID5A,C16orf87,Stim8hr,0.06688963210702341
ARID5A,C6orf120,Stim8hr,0.07432432432432433
ARID5A,C8orf33,Stim8hr,0.09285714285714286
ARID5A,CAB39,Stim8hr,0.09124087591240876
ARID5A,CALM1,Stim8hr,0.06153846153846154
ARID5A,CAND1,Stim8hr,0.06807131280388978
ARID5A,CARM1,Stim8hr,0.08414239482200647
ARID5A,CARNMT1,Stim8hr,0.06060606060606061
ARID5A,CASP3,Stim8hr,0.04093567251461988
ARIH2,TADA2B,Stim8hr,0.11623246492985972
ARIH2,ELAVL1,Stim8hr,0.11432926829268293
ARIH2,ARNT,Stim8hr,0.1001150747986191
ARIH2,NSD1,Stim8hr,0.10554089709762533
ARIH2,USP22,Stim8hr,0.11487964989059081
ARIH2,AACS,Stim8hr,0.16058394160583941
ARIH2,ABCA5,Stim8hr,0.21568627450980393
ARIH2,ABCC1,Stim8hr,0.125
ARIH2,ACACA,Stim8hr,0.08771929824561403
ARIH2,ADNP,Stim8hr,0.1452513966480447
ARIH2,ADNP2,Stim8hr,0.16519174041297935
ARIH2,AHR,Stim8hr,0.12225274725274725
ARIH2,AHSA1,Stim8hr,0.09322033898305085
ARIH2,AK3,Stim8hr,0.1206896551724138
ARIH2,AKAP17A,Stim8hr,0.09278350515463918
ARIH2,ANKRD11,Stim8hr,0.10227272727272728
ARIH2,ANKRD27,Stim8hr,0.14473684210526316
ARIH2,ANTKMT,Stim8hr,0.10256410256410256
ARIH2,APEX1,Stim8hr,0.11020408163265306
ARIH2,APMAP,Stim8hr,0.15492957746478872
ARIH2,APOBEC3B,Stim8hr,0.10891089108910891
ARIH2,ARHGAP15,Stim8hr,0.08518518518518518
ARIH2,ARHGAP30,Stim8hr,0.1651376146788991
ARIH2,ARID5A,Stim8hr,0.1527777777777778
ARIH2,ARL8B,Stim8hr,0.17419354838709677
ARIH2,ARMC8,Stim8hr,0.11574074074074074
ARIH2,ARRB1,Stim8hr,0.16216216216216217
ARIH2,ASXL1,Stim8hr,0.08064516129032258
ARIH2,ATAD5,Stim8hr,0.12252591894439209
ARIH2,ATF7IP,Stim8hr,0.14285714285714285
ARIH2,ATG12,Stim8hr,0.09898477157360407
ARIH2,ATM,Stim8hr,0.14457831325301204
ARIH2,B4GALT5,Stim8hr,0.09289617486338798
ARIH2,BCL9L,Stim8hr,0.06593406593406594
ARIH2,BCOR,Stim8hr,0.07909604519774012
ARIH2,BHLHE40,Stim8hr,0.10093896713615023
ARIH2,BRD7,Stim8hr,0.09239130434782608
ARIH2,BRMS1,Stim8hr,0.10580912863070539
ARIH2,BTAF1,Stim8hr,0.13590844062947066
ARIH2,BZW2,Stim8hr,0.12781954887218044
ARIH2,C16orf87,Stim8hr,0.10367892976588629
ARIH2,C6orf120,Stim8hr,0.16891891891891891
ARIH2,C8orf33,Stim8hr,0.10357142857142858
ARIH2,CAB39,Stim8hr,0.08759124087591241
ARIH2,CALM1,Stim8hr,0.12307692307692308
ARIH2,CAND1,Stim8hr,0.11993517017828201
ARIH2,CARM1,Stim8hr,0.09385113268608414
ARIH2,CARNMT1,Stim8hr,0.12121212121212122
ARIH2,CASP3,Stim8hr,0.0847953216374269
ARL8B,TADA2B,Stim8hr,0.0781563126252505
ARL8B,ELAVL1,Stim8hr,0.07926829268292683
ARL8B,ARNT,Stim8hr,0.08400460299194476
ARL8B,NSD1,Stim8hr,0.08839050131926121
ARL8B,USP22,Stim8hr,0.06455142231947483
ARL8B,AACS,Stim8hr,0.0948905109489051
ARL8B,ABCA5,Stim8hr,0.08823529411764706
ARL8B,ABCC1,Stim8hr,0.07352941176470588
ARL8B,ACACA,Stim8hr,0.08771929824561403
ARL8B,ADNP,Stim8hr,0.055865921787709494
ARL8B,ADNP2,Stim8hr,0.08849557522123894
ARL8B,AHR,Stim8hr,0.08928571428571429
ARL8B,AHSA1,Stim8hr,0.1016949152542373
ARL8B,AK3,Stim8hr,0.07586206896551724
ARL8B,AKAP17A,Stim8hr,0.07216494845360824
ARL8B,ANKRD11,Stim8hr,0.07670454545454546
ARL8B,ANKRD27,Stim8hr,0.05263157894736842
ARL8B,ANTKMT,Stim8hr,0.08333333333333333
ARL8B,APEX1,Stim8hr,0.08571428571428572
ARL8B,APMAP,Stim8hr,0.07042253521126761
ARL8B,APOBEC3B,Stim8hr,0.04950495049504951
ARL8B,ARHGAP15,Stim8hr,0.07777777777777778
ARL8B,ARHGAP30,Stim8hr,0.08486238532110092
ARL8B,ARID5A,Stim8hr,0.05555555555555555
ARL8B,ARIH2,Stim8hr,0.12162162162162163
ARL8B,ARMC8,Stim8hr,0.0787037037037037
ARL8B,ARRB1,Stim8hr,0.05405405405405406
ARL8B,ASXL1,Stim8hr,0.06854838709677419
ARL8B,ATAD5,Stim8hr,0.08011310084825636
ARL8B,ATF7IP,Stim8hr,0.16666666666666666
ARL8B,ATG12,Stim8hr,0.07868020304568528
ARL8B,ATM,Stim8hr,0.08835341365461848
ARL8B,B4GALT5,Stim8hr,0.1092896174863388
ARL8B,BCL9L,Stim8hr,0.06043956043956044
ARL8B,BCOR,Stim8hr,0.07909604519774012
ARL8B,BHLHE40,Stim8hr,0.07629107981220658
ARL8B,BRD7,Stim8hr,0.09239130434782608
ARL8B,BRMS1,Stim8hr,0.07468879668049792
ARL8B,BTAF1,Stim8hr,0.0844062947067239
ARL8B,BZW2,Stim8hr,0.06015037593984962
ARL8B,C16orf87,Stim8hr,0.043478260869565216
ARL8B,C6orf120,Stim8hr,0.08783783783783784
ARL8B,C8orf33,Stim8hr,0.07142857142857142
ARL8B,CAB39,Stim8hr,0.09854014598540146
ARL8B,CALM1,Stim8hr,0.09230769230769231
ARL8B,CAND1,Stim8hr,0.07779578606158834
ARL8B,CARM1,Stim8hr,0.11003236245954692
ARL8B,CARNMT1,Stim8hr,0.03636363636363636
ARL8B,CASP3,Stim8hr,0.07309941520467836
ARMC8,TADA2B,Stim8hr,0.10554442217768871
ARMC8,ELAVL1,Stim8hr,0.11890243902439024
ARMC8,ARNT,Stim8hr,0.12082853855005754
ARMC8,NSD1,Stim8hr,0.11741424802110818
ARMC8,USP22,Stim8hr,0.0962800875273523
ARMC8,AACS,Stim8hr,0.12408759124087591
ARMC8,ABCA5,Stim8hr,0.06372549019607843
ARMC8,ABCC1,Stim8hr,0.08823529411764706
ARMC8,ACACA,Stim8hr,0.07017543859649122
ARMC8,ADNP,Stim8hr,0.11731843575418995
ARMC8,ADNP2,Stim8hr,0.12684365781710916
ARMC8,AHR,Stim8hr,0.12362637362637363
ARMC8,AHSA1,Stim8hr,0.07627118644067797
ARMC8,AK3,Stim8hr,0.1724137931034483
ARMC8,AKAP17A,Stim8hr,0.09278350515463918
ARMC8,ANKRD11,Stim8hr,0.11363636363636363
ARMC8,ANKRD27,Stim8hr,0.15789473684210525
ARMC8,ANTKMT,Stim8hr,0.10897435897435898
ARMC8,APEX1,Stim8hr,0.09387755102040816
ARMC8,APMAP,Stim8hr,0.13615023474178403
ARMC8,APOBEC3B,Stim8hr,0.11221122112211221
ARMC8,ARHGAP15,Stim8hr,0.1037037037037037
ARMC8,ARHGAP30,Stim8hr,0.09174311926605505
ARMC8,ARID5A,Stim8hr,0.1388888888888889
ARMC8,ARIH2,Stim8hr,0.11261261261261261
ARMC8,ARL8B,Stim8hr,0.10967741935483871
ARMC8,ARRB1,Stim8hr,0.12162162162162163
ARMC8,ASXL1,Stim8hr,0.08870967741935484
ARMC8,ATAD5,Stim8hr,0.10933081998114987
ARMC8,ATF7IP,Stim8hr,0.05952380952380952
ARMC8,ATG12,Stim8hr,0.09137055837563451
ARMC8,ATM,Stim8hr,0.07630522088353414
ARMC8,B4GALT5,Stim8hr,0.10382513661202186
ARMC8,BCL9L,Stim8hr,0.08241758241758242
ARMC8,BCOR,Stim8hr,0.11299435028248588
ARMC8,BHLHE40,Stim8hr,0.12089201877934272
ARMC8,BRD7,Stim8hr,0.11956521739130435
ARMC8,BRMS1,Stim8hr,0.0995850622406639
ARMC8,BTAF1,Stim8hr,0.09728183118741059
ARMC8,BZW2,Stim8hr,0.08270676691729323
ARMC8,C16orf87,Stim8hr,0.12374581939799331
ARMC8,C6orf120,Stim8hr,0.08783783783783784
ARMC8,C8orf33,Stim8hr,0.19642857142857142
ARMC8,CAB39,Stim8hr,0.1386861313868613
ARMC8,CALM1,Stim8hr,0.1
ARMC8,CAND1,Stim8hr,0.1085899513776337
ARMC8,CARM1,Stim8hr,0.1262135922330097
ARMC8,CARNMT1,Stim8hr,0.12727272727272726
ARMC8,CASP3,Stim8hr,0.12573099415204678
ARRB1,TADA2B,Stim8hr,0.03473613894455578
ARRB1,ELAVL1,Stim8hr,0.039634146341463415
ARRB1,ARNT,Stim8hr,0.03682393555811277
ARRB1,NSD1,Stim8hr,0.0395778364116095
ARRB1,USP22,Stim8hr,0.044857768052516414
ARRB1,AACS,Stim8hr,0.021897810218978103
ARRB1,ABCA5,Stim8hr,0.06372549019607843
ARRB1,ABCC1,Stim8hr,0.014705882352941176
ARRB1,ACACA,Stim8hr,0.07017543859649122
ARRB1,ADNP,Stim8hr,0.0446927374301676
ARRB1,ADNP2,Stim8hr,0.029498525073746312
ARRB1,AHR,Stim8hr,0.03296703296703297
ARRB1,AHSA1,Stim8hr,0.06779661016949153
ARRB1,AK3,Stim8hr,0.04827586206896552
ARRB1,AKAP17A,Stim8hr,0.030927835051546393
ARRB1,ANKRD11,Stim8hr,0.03125
ARRB1,ANKRD27,Stim8hr,0.02631578947368421
ARRB1,ANTKMT,Stim8hr,0.04487179487179487
ARRB1,APEX1,Stim8hr,0.04081632653061224
ARRB1,APMAP,Stim8hr,0.056338028169014086
ARRB1,APOBEC3B,Stim8hr,0.036303630363036306
ARRB1,ARHGAP15,Stim8hr,0.03333333333333333
ARRB1,ARHGAP30,Stim8hr,0.034403669724770644
ARRB1,ARID5A,Stim8hr,0.027777777777777776
ARRB1,ARIH2,Stim8hr,0.05405405405405406
ARRB1,ARL8B,Stim8hr,0.025806451612903226
ARRB1,ARMC8,Stim8hr,0.041666666666666664
ARRB1,ASXL1,Stim8hr,0.03225806451612903
ARRB1,ATAD5,Stim8hr,0.04241281809613572
ARRB1,ATF7IP,Stim8hr,0.047619047619047616
ARRB1,ATG12,Stim8hr,0.03553299492385787
ARRB1,ATM,Stim8hr,0.040160642570281124
ARRB1,B4GALT5,Stim8hr,0.01639344262295082
ARRB1,BCL9L,Stim8hr,0.04395604395604396
ARRB1,BCOR,Stim8hr,0.03954802259887006
ARRB1,BHLHE40,Stim8hr,0.04225352112676056
ARRB1,BRD7,Stim8hr,0.03260869565217391
ARRB1,BRMS1,Stim8hr,0.035269709543568464
ARRB1,BTAF1,Stim8hr,0.04148783977110158
ARRB1,BZW2,Stim8hr,0.06015037593984962
ARRB1,C16orf87,Stim8hr,0.03678929765886288
ARRB1,C6orf120,Stim8hr,0.05405405405405406
ARRB1,C8orf33,Stim8hr,0.03214285714285714
ARRB1,CAB39,Stim8hr,0.043795620437956206
ARRB1,CALM1,Stim8hr,0.023076923076923078
ARRB1,CAND1,Stim8hr,0.03241491085899514
ARRB1,CARM1,Stim8hr,0.038834951456310676
ARRB1,CARNMT1,Stim8hr,0.024242424242424242
ARRB1,CASP3,Stim8hr,0.03216374269005848
ASXL1,TADA2B,Stim8hr,0.12024048096192384
ASXL1,ELAVL1,Stim8hr,0.1173780487804878
ASXL1,ARNT,Stim8hr,0.11967779056386652
ASXL1,NSD1,Stim8hr,0.11081794195250659
ASXL1,USP22,Stim8hr,0.12253829321663019
ASXL1,AACS,Stim8hr,0.13138686131386862
ASXL1,ABCA5,Stim8hr,0.12745098039215685
ASXL1,ABCC1,Stim8hr,0.1213235294117647
ASXL1,ACACA,Stim8hr,0.08771929824561403
ASXL1,ADNP,Stim8hr,0.12849162011173185
ASXL1,ADNP2,Stim8hr,0.11209439528023599
ASXL1,AHR,Stim8hr,0.12087912087912088
ASXL1,AHSA1,Stim8hr,0.1440677966101695
ASXL1,AK3,Stim8hr,0.10344827586206896
ASXL1,AKAP17A,Stim8hr,0.14432989690721648
ASXL1,ANKRD11,Stim8hr,0.08522727272727272
ASXL1,ANKRD27,Stim8hr,0.10526315789473684
ASXL1,ANTKMT,Stim8hr,0.1346153846153846
ASXL1,APEX1,Stim8hr,0.11428571428571428
ASXL1,APMAP,Stim8hr,0.0892018779342723
ASXL1,APOBEC3B,Stim8hr,0.1353135313531353
ASXL1,ARHGAP15,Stim8hr,0.1037037037037037
ASXL1,ARHGAP30,Stim8hr,0.15825688073394495
ASXL1,ARID5A,Stim8hr,0.125
ASXL1,ARIH2,Stim8hr,0.09009009009009009
ASXL1,ARL8B,Stim8hr,0.10967741935483871
ASXL1,ARMC8,Stim8hr,0.10185185185185185
ASXL1,ARRB1,Stim8hr,0.10810810810810811
ASXL1,ATAD5,Stim8hr,0.1234684260131951
ASXL1,ATF7IP,Stim8hr,0.11904761904761904
ASXL1,ATG12,Stim8hr,0.11421319796954314
ASXL1,ATM,Stim8hr,0.1686746987951807
ASXL1,B4GALT5,Stim8hr,0.10382513661202186
ASXL1,BCL9L,Stim8hr,0.14285714285714285
ASXL1,BCOR,Stim8hr,0.14124293785310735
ASXL1,BHLHE40,Stim8hr,0.12793427230046947
ASXL1,BRD7,Stim8hr,0.13043478260869565
ASXL1,BRMS1,Stim8hr,0.12863070539419086
ASXL1,BTAF1,Stim8hr,0.11874105865522175
ASXL1,BZW2,Stim8hr,0.14285714285714285
ASXL1,C16orf87,Stim8hr,0.13043478260869565
ASXL1,C6orf120,Stim8hr,0.10135135135135136
ASXL1,C8orf33,Stim8hr,0.12857142857142856
ASXL1,CAB39,Stim8hr,0.14963503649635038
ASXL1,CALM1,Stim8hr,0.05384615384615385
ASXL1,CAND1,Stim8hr,0.12155591572123177
ASXL1,CARM1,Stim8hr,0.14563106796116504
ASXL1,CARNMT1,Stim8hr,0.19393939393939394
ASXL1,CASP3,Stim8hr,0.11403508771929824
ATAD5,TADA2B,Stim8hr,0.5450901803607214
ATAD5,ELAVL1,Stim8hr,0.5487804878048781
ATAD5,ARNT,Stim8hr,0.5638665132336018
ATAD5,NSD1,Stim8hr,0.5382585751978892
ATAD5,USP22,Stim8hr,0.5557986870897156
ATAD5,AACS,Stim8hr,0.5693430656934306
ATAD5,ABCA5,Stim8hr,0.553921568627451
ATAD5,ABCC1,Stim8hr,0.5735294117647058
ATAD5,ACACA,Stim8hr,0.43859649122807015
ATAD5,ADNP,Stim8hr,0.49162011173184356
ATAD5,ADNP2,Stim8hr,0.5663716814159292
ATAD5,AHR,Stim8hr,0.5412087912087912
ATAD5,AHSA1,Stim8hr,0.5338983050847458
ATAD5,AK3,Stim8hr,0.5172413793103449
ATAD5,AKAP17A,Stim8hr,0.5103092783505154
ATAD5,ANKRD11,Stim8hr,0.5539772727272727
ATAD5,ANKRD27,Stim8hr,0.4868421052631579
ATAD5,ANTKMT,Stim8hr,0.5256410256410257
ATAD5,APEX1,Stim8hr,0.5183673469387755
ATAD5,APMAP,Stim8hr,0.539906103286385
ATAD5,APOBEC3B,Stim8hr,0.4884488448844885
ATAD5,ARHGAP15,Stim8hr,0.5666666666666667
ATAD5,ARHGAP30,Stim8hr,0.49311926605504586
ATAD5,ARID5A,Stim8hr,0.5138888888888888
ATAD5,ARIH2,Stim8hr,0.5855855855855856
ATAD5,ARL8B,Stim8hr,0.5483870967741935
ATAD5,ARMC8,Stim8hr,0.5370370370370371
ATAD5,ARRB1,Stim8hr,0.6081081081081081
ATAD5,ASXL1,Stim8hr,0.5282258064516129
ATAD5,ATF7IP,Stim8hr,0.44047619047619047
ATAD5,ATG12,Stim8hr,0.5964467005076142
ATAD5,ATM,Stim8hr,0.5180722891566265
ATAD5,B4GALT5,Stim8hr,0.546448087431694
ATAD5,BCL9L,Stim8hr,0.5769230769230769
ATAD5,BCOR,Stim8hr,0.5084745762711864
ATAD5,BHLHE40,Stim8hr,0.5727699530516432
ATAD5,BRD7,Stim8hr,0.5434782608695652
ATAD5,BRMS1,Stim8hr,0.491701244813278
ATAD5,BTAF1,Stim8hr,0.5364806866952789
ATAD5,BZW2,Stim8hr,0.5263157894736842
ATAD5,C16orf87,Stim8hr,0.6153846153846154
ATAD5,C6orf120,Stim8hr,0.5608108108108109
ATAD5,C8orf33,Stim8hr,0.5285714285714286
ATAD5,CAB39,Stim8hr,0.5802919708029197
ATAD5,CALM1,Stim8hr,0.5769230769230769
ATAD5,CAND1,Stim8hr,0.5332252836304701
ATAD5,CARM1,Stim8hr,0.49514563106796117
ATAD5,CARNMT1,Stim8hr,0.4303030303030303
ATAD5,CASP3,Stim8hr,0.5847953216374269
ATF7IP,TADA2B,Stim8hr,0.04008016032064128
ATF7IP,ELAVL1,Stim8hr,0.041158536585365856
ATF7IP,ARNT,Stim8hr,0.02991944764096663
ATF7IP,NSD1,Stim8hr,0.047493403693931395
ATF7IP,USP22,Stim8hr,0.037199124726477024
ATF7IP,AACS,Stim8hr,0.051094890510948905
ATF7IP,ABCA5,Stim8hr,0.049019607843137254
ATF7IP,ABCC1,Stim8hr,0.05514705882352941
ATF7IP,ACACA,Stim8hr,0.07017543859649122
ATF7IP,ADNP,Stim8hr,0.07262569832402235
ATF7IP,ADNP2,Stim8hr,0.05309734513274336
ATF7IP,AHR,Stim8hr,0.03983516483516483
ATF7IP,AHSA1,Stim8hr,0.0423728813559322
ATF7IP,AK3,Stim8hr,0.03793103448275862
ATF7IP,AKAP17A,Stim8hr,0.041237113402061855
ATF7IP,ANKRD11,Stim8hr,0.03125
ATF7IP,ANKRD27,Stim8hr,0.05263157894736842
ATF7IP,ANTKMT,Stim8hr,0.05128205128205128
